kod;delka;datum;cas;teplota;oblast;jedinec;instar;poznamka;fotka
3577;0.553;1.7.2014 11:00;385:00:00;15;Praha;PSW15001;l3;;16
3578;0.546;2.7.2014 14:00;412:00:00;15;Praha;PSW15001;l3;;17
3579;0.561;3.7.2014 14:00;436:00:00;15;Praha;PSW15001;l3;;18
3580;0.575;4.7.2014 15:00;461:00:00;15;Praha;PSW15001;l3;;19
3583;0.545;7.7.2014 15:00;533:00:00;15;Praha;PSW15001;l3;;22
3624;0.503;24.6.2014 13:30;219:30:00;15;Praha;PSW15003;l3;;11
3625;0.503;25.6.2014 10:30;240:30:00;15;Praha;PSW15003;l3;;12
3626;0.503;26.6.2014 12:00;266:00:00;15;Praha;PSW15003;l3;;13
3627;0.505;27.6.2014 15:00;293:00:00;15;Praha;PSW15003;l3;;14
3628;0.51;28.6.2014 15:00;317:00:00;15;Praha;PSW15003;l3;;15
3629;0.505;29.6.2014 10:00;336:00:00;15;Praha;PSW15003;l3;;16
3630;0.512;30.6.2014 10:00;360:00:00;15;Praha;PSW15003;l3;;17
3631;0.51;1.7.2014 11:00;385:00:00;15;Praha;PSW15003;l3;;18
3632;0.514;2.7.2014 14:00;412:00:00;15;Praha;PSW15003;l3;;19
3633;0.5;3.7.2014 14:00;436:00:00;15;Praha;PSW15003;l3;;20
3634;0.511;4.7.2014 15:00;461:00:00;15;Praha;PSW15003;l3;;21
3635;0.506;5.7.2014 15:00;485:00:00;15;Praha;PSW15003;l3;;22
3636;0.51;6.7.2014 11:00;505:00:00;15;Praha;PSW15003;l3;;23
3637;0.51;7.7.2014 15:00;533:00:00;15;Praha;PSW15003;l3;;24
3638;0.507;8.7.2014 15:00;557:00:00;15;Praha;PSW15003;l3;;25
3649;0.518;8.7.2014 15:00;221:00:00;15;Praha;PSW15004;l3;;10
3650;0.519;9.7.2014 15:00;245:00:00;15;Praha;PSW15004;l3;;11
3651;0.515;10.7.2014 12:00;266:00:00;15;Praha;PSW15004;l3;;12
3652;0.522;12.7.2014 14:00;316:00:00;15;Praha;PSW15004;l3;;13
3655;0.524;15.7.2014 15:00;389:00:00;15;Praha;PSW15004;l3;;16
3940;0.498;1.8.2014 9:30;546:30:00;15;Praha;PSW15015;l3;;15
3941;0.516;2.8.2014 8:20;569:20:00;15;Praha;PSW15015;l3;;16
3942;0.509;5.8.2014 10:20;643:20:00;15;Praha;PSW15015;l3;;17
3944;0.508;12.8.2014 18:00;819:00:00;15;Praha;PSW15015;l3;;19
3960;0.492;26.7.2014 20:00;413:00:00;15;Praha;PSW15016;l3;;9
3961;0.47;27.7.2014 20:00;437:00:00;15;Praha;PSW15016;l3;;10
3962;0.468;28.7.2014 19:00;460:00:00;15;Praha;PSW15016;l3;;11
3963;0.451;30.7.2014 15:30;504:30:00;15;Praha;PSW15016;l3;;12
3985;0.534;18.6.2014 8:30;190:30:00;18;Praha;PSW18001;l3;;8
3986;0.525;19.6.2014 8:00;214:00:00;18;Praha;PSW18001;l3;;9
3987;0.545;20.6.2014 8:30;238:30:00;18;Praha;PSW18001;l3;;10
3988;0.51;21.6.2014 7:45;261:45:00;18;Praha;PSW18001;l3;;11
3989;0.537;22.6.2014 8:30;286:30:00;18;Praha;PSW18001;l3;;12
4010;0.514;19.6.2014 8:00;143:00:00;18;Praha;PSW18002;l3;;7
4011;0.507;20.6.2014 8:30;167:30:00;18;Praha;PSW18002;l3;;8
4012;0.496;21.6.2014 7:45;190:45:00;18;Praha;PSW18002;l3;;9
4090;0.531;27.6.2014 15:00;245:30:00;18;Praha;PSW18005;l3;;9
4091;0.538;28.6.2014 15:00;269:30:00;18;Praha;PSW18005;l3;;10
4092;0.55;29.6.2014 10:00;288:30:00;18;Praha;PSW18005;l3;;11
4093;0.538;30.6.2014 10:00;312:30:00;18;Praha;PSW18005;l3;;12
4094;0.535;1.7.2014 11:00;337:30:00;18;Praha;PSW18005;l3;;13
4095;0.531;2.7.2014 14:00;364:30:00;18;Praha;PSW18005;l3;;14
4096;0.538;3.7.2014 14:00;388:30:00;18;Praha;PSW18005;l3;;15
4097;0.549;4.7.2014 15:00;413:30:00;18;Praha;PSW18005;l3;;16
4139;0.543;25.6.2014 10:30;146:30:00;18;Praha;PSW18007;l3;;6
4140;0.542;26.6.2014 12:00;172:00:00;18;Praha;PSW18007;l3;;7
4141;0.535;27.6.2014 15:00;199:00:00;18;Praha;PSW18007;l3;;8
4244;0.539;28.6.2014 15:00;175:15:00;18;Praha;PSW18011;l3;;7
4245;0.527;29.6.2014 10:00;194:15:00;18;Praha;PSW18011;l3;;8
4246;0.526;30.6.2014 10:00;218:15:00;18;Praha;PSW18011;l3;;9
4247;0.539;1.7.2014 11:00;243:15:00;18;Praha;PSW18011;l3;;10
4248;0.542;2.7.2014 14:00;270:15:00;18;Praha;PSW18011;l3;;11
4249;0.549;3.7.2014 14:00;294:15:00;18;Praha;PSW18011;l3;;12
4268;0.514;27.6.2014 15:00;126:30:00;18;Praha;PSW18012;l3;;5
4269;0.527;28.6.2014 15:00;150:30:00;18;Praha;PSW18012;l3;;6
4270;0.515;29.6.2014 10:00;169:30:00;18;Praha;PSW18012;l3;;7
4271;0.515;30.6.2014 10:00;193:30:00;18;Praha;PSW18012;l3;;8
4272;0.531;1.7.2014 11:00;218:30:00;18;Praha;PSW18012;l3;;9
4273;0.506;2.7.2014 14:00;245:30:00;18;Praha;PSW18012;l3;;10
4274;0.505;3.7.2014 14:00;269:30:00;18;Praha;PSW18012;l3;;11
4275;0.515;4.7.2014 15:00;294:30:00;18;Praha;PSW18012;l3;;12
4276;0.52;5.7.2014 15:00;318:30:00;18;Praha;PSW18012;l3;;13
4277;0.523;6.7.2014 11:00;338:30:00;18;Praha;PSW18012;l3;;14
4296;0.496;29.6.2014 10:00;169:30:00;18;Praha;PSW18013;l3;;7
4298;0.505;1.7.2014 11:00;218:30:00;18;Praha;PSW18013;l3;;9
4299;0.509;2.7.2014 14:00;245:30:00;18;Praha;PSW18013;l3;;10
4300;0.499;3.7.2014 14:00;269:30:00;18;Praha;PSW18013;l3;;11
4320;0.505;27.6.2014 15:00;126:30:00;18;Praha;PSW18014;l3;;5
4321;0.542;28.6.2014 15:00;150:30:00;18;Praha;PSW18014;l3;;6
4322;0.521;29.6.2014 10:00;169:30:00;18;Praha;PSW18014;l3;;7
4324;0.519;1.7.2014 11:00;218:30:00;18;Praha;PSW18014;l3;;9
4325;0.515;2.7.2014 14:00;245:30:00;18;Praha;PSW18014;l3;;10
4326;0.511;3.7.2014 14:00;269:30:00;18;Praha;PSW18014;l3;;11
4347;0.535;28.6.2014 15:00;150:30:00;18;Praha;PSW18015;l3;;6
4348;0.527;29.6.2014 10:00;169:30:00;18;Praha;PSW18015;l3;;7
4453;0.521;5.7.2014 15:00;168:00:00;18;Praha;PSW18019;l3;;8
4454;0.519;6.7.2014 11:00;188:00:00;18;Praha;PSW18019;l3;;9
4455;0.509;7.7.2014 15:00;216:00:00;18;Praha;PSW18019;l3;;10
4456;0.519;8.7.2014 15:00;240:00:00;18;Praha;PSW18019;l3;;11
4457;0.519;9.7.2014 15:00;264:00:00;18;Praha;PSW18019;l3;;12
4458;0.52;10.7.2014 12:00;285:00:00;18;Praha;PSW18019;l3;;13
4460;0.517;13.7.2014 9:30;354:30:00;18;Praha;PSW18019;l3;;15
4530;0.508;4.7.2014 15:00;144:00:00;18;Praha;PSW18022;l3;;7
4531;0.516;5.7.2014 15:00;168:00:00;18;Praha;PSW18022;l3;;8
4532;0.499;6.7.2014 11:00;188:00:00;18;Praha;PSW18022;l3;;9
4534;0.507;8.7.2014 15:00;240:00:00;18;Praha;PSW18022;l3;;11
4535;0.512;9.7.2014 15:00;264:00:00;18;Praha;PSW18022;l3;;12
4536;0.511;10.7.2014 12:00;285:00:00;18;Praha;PSW18022;l3;;13
4537;0.52;13.7.2014 9:30;354:30:00;18;Praha;PSW18022;l3;;14
4555;0.506;4.7.2014 15:00;125:00:00;18;Praha;PSW18023;l3;;6
4556;0.515;5.7.2014 15:00;149:00:00;18;Praha;PSW18023;l3;;7
4557;0.507;6.7.2014 11:00;169:00:00;18;Praha;PSW18023;l3;;8
4558;0.509;7.7.2014 15:00;197:00:00;18;Praha;PSW18023;l3;;9
4559;0.509;8.7.2014 15:00;221:00:00;18;Praha;PSW18023;l3;;10
4560;0.503;9.7.2014 15:00;245:00:00;18;Praha;PSW18023;l3;;11
4561;0.51;10.7.2014 12:00;266:00:00;18;Praha;PSW18023;l3;;12
4581;0.516;5.7.2014 15:00;125:00:00;18;Praha;PSW18024;l3;;6
4582;0.504;6.7.2014 11:00;145:00:00;18;Praha;PSW18024;l3;;7
4583;0.491;7.7.2014 15:00;173:00:00;18;Praha;PSW18024;l3;;8
4584;0.511;8.7.2014 15:00;197:00:00;18;Praha;PSW18024;l3;;9
4585;0.494;9.7.2014 15:00;221:00:00;18;Praha;PSW18024;l3;;10
4586;0.501;10.7.2014 12:00;242:00:00;18;Praha;PSW18024;l3;;11
4589;0.526;14.7.2014 9:45;335:45:00;18;Praha;PSW18024;l3;;14
4607;0.505;5.7.2014 15:00;125:00:00;18;Praha;PSW18025;l3;;6
4608;0.516;6.7.2014 11:00;145:00:00;18;Praha;PSW18025;l3;;7
4609;0.509;7.7.2014 15:00;173:00:00;18;Praha;PSW18025;l3;;8
4610;0.503;8.7.2014 15:00;197:00:00;18;Praha;PSW18025;l3;;9
4611;0.509;9.7.2014 15:00;221:00:00;18;Praha;PSW18025;l3;;10
4612;0.509;10.7.2014 12:00;242:00:00;18;Praha;PSW18025;l3;;11
4614;0.5;13.7.2014 9:30;311:30:00;18;Praha;PSW18025;l3;;13
4615;0.505;14.7.2014 9:45;335:45:00;18;Praha;PSW18025;l3;;14
4633;0.53;5.7.2014 15:00;125:00:00;18;Praha;PSW18026;l3;;6
4634;0.557;6.7.2014 11:00;145:00:00;18;Praha;PSW18026;l3;;7
4635;0.515;7.7.2014 15:00;173:00:00;18;Praha;PSW18026;l3;;8
4636;0.529;8.7.2014 15:00;197:00:00;18;Praha;PSW18026;l3;;9
4637;0.531;9.7.2014 15:00;221:00:00;18;Praha;PSW18026;l3;;10
4638;0.526;10.7.2014 12:00;242:00:00;18;Praha;PSW18026;l3;;11
4659;0.488;5.7.2014 15:00;125:00:00;18;Praha;PSW18027;l3;;6
4660;0.482;6.7.2014 11:00;145:00:00;18;Praha;PSW18027;l3;;7
4661;0.5;7.7.2014 15:00;173:00:00;18;Praha;PSW18027;l3;;8
4662;0.496;8.7.2014 15:00;197:00:00;18;Praha;PSW18027;l3;;9
4663;0.509;9.7.2014 15:00;221:00:00;18;Praha;PSW18027;l3;;10
4664;0.516;10.7.2014 12:00;242:00:00;18;Praha;PSW18027;l3;;11
4666;0.51;13.7.2014 9:30;311:30:00;18;Praha;PSW18027;l3;;13
4686;0.517;6.7.2014 11:00;145:00:00;18;Praha;PSW18028;l3;;7
4688;0.517;8.7.2014 15:00;197:00:00;18;Praha;PSW18028;l3;;9
4689;0.519;9.7.2014 15:00;221:00:00;18;Praha;PSW18028;l3;;10
4690;0.517;10.7.2014 12:00;242:00:00;18;Praha;PSW18028;l3;;11
4691;0.505;12.7.2014 14:00;292:00:00;18;Praha;PSW18028;l3;;12
4692;0.526;13.7.2014 9:30;311:30:00;18;Praha;PSW18028;l3;;13
4693;0.507;14.7.2014 9:45;335:45:00;18;Praha;PSW18028;l3;;14
4711;0.491;5.7.2014 15:00;125:00:00;18;Praha;PSW18029;l3;;6
4712;0.487;6.7.2014 11:00;145:00:00;18;Praha;PSW18029;l3;;7
4713;0.49;7.7.2014 15:00;173:00:00;18;Praha;PSW18029;l3;;8
4714;0.488;8.7.2014 15:00;197:00:00;18;Praha;PSW18029;l3;;9
4715;0.49;9.7.2014 15:00;221:00:00;18;Praha;PSW18029;l3;;10
4716;0.499;10.7.2014 12:00;242:00:00;18;Praha;PSW18029;l3;;11
4786;0.511;18.6.2014 8:30;47:30:00;18;Praha;PSW1803002;l3;;3
4787;0.535;19.6.2014 8:00;71:00:00;18;Praha;PSW1803002;l3;;4
4788;0.52;20.6.2014 8:30;95:30:00;18;Praha;PSW1803002;l3;;5
4789;0.546;21.6.2014 7:45;118:45:00;18;Praha;PSW1803002;l3;;6
4840;0.529;20.6.2014 8:30;95:30:00;18;Praha;PSW1803004;l3;;5
4841;0.54;21.6.2014 7:45;118:45:00;18;Praha;PSW1803004;l3;;6
4842;0.537;22.6.2014 8:30;143:30:00;18;Praha;PSW1803004;l3;;7
4843;0.548;23.6.2014 10:00;169:00:00;18;Praha;PSW1803004;l3;;8
4844;0.545;25.6.2014 10:30;217:30:00;18;Praha;PSW1803004;l3;;9
4845;0.544;26.6.2014 12:00;243:00:00;18;Praha;PSW1803004;l3;;10
4866;0.529;20.6.2014 8:30;95:30:00;18;Praha;PSW1803005;l3;;5
4925;0.479;24.7.2014 15:00;480:00:00;18;Praha;PSW18031;l3;;12
4926;0.493;25.7.2014 11:00;500:00:00;18;Praha;PSW18031;l3;;13
4974;0.552;15.7.2014 15:00;220:00:00;18;Praha;PSW18033;l3;;9
4975;0.52;17.7.2014 14:00;267:00:00;18;Praha;PSW18033;l3;;10
4976;0.543;22.7.2014 9:00;382:00:00;18;Praha;PSW18033;l3;;11
4999;0.484;13.7.2014 9:30;166:30:00;18;Praha;PSW18034;l3;;8
5000;0.499;14.7.2014 9:45;190:45:00;18;Praha;PSW18034;l3;;9
5001;0.528;15.7.2014 15:00;220:00:00;18;Praha;PSW18034;l3;;10
5022;0.538;13.7.2014 9:30;138:30:00;18;Praha;PSW18035;l3;;5
5023;0.544;14.7.2014 9:45;162:45:00;18;Praha;PSW18035;l3;;6
5024;0.515;15.7.2014 15:00;192:00:00;18;Praha;PSW18035;l3;;7
5130;0.516;22.7.2014 9:00;330:00:00;18;Praha;PSW18039;l3;;9
5131;0.511;24.7.2014 15:00;384:00:00;18;Praha;PSW18039;l3;;10
5256;0.559;19.6.2014 8:00;94:00:00;21;Praha;PSW21005;l3;;5
5257;0.578;20.6.2014 8:30;118:30:00;21;Praha;PSW21005;l3;;6
5259;0.525;22.6.2014 8:30;166:30:00;21;Praha;PSW21005;l3;;8
5260;0.571;23.6.2014 10:00;192:00:00;21;Praha;PSW21005;l3;;9
5282;0.524;19.6.2014 8:00;94:00:00;21;Praha;PSW21006;l3;;5
5283;0.506;20.6.2014 8:30;118:30:00;21;Praha;PSW21006;l3;;6
5284;0.514;21.6.2014 7:45;141:45:00;21;Praha;PSW21006;l3;;7
5285;0.527;22.6.2014 8:30;166:30:00;21;Praha;PSW21006;l3;;8
5308;0.517;21.6.2014 7:45;94:15:00;21;Praha;PSW21007;l3;;5
5309;0.521;22.6.2014 8:30;119:00:00;21;Praha;PSW21007;l3;;6
5310;0.536;23.6.2014 10:00;144:30:00;21;Praha;PSW21007;l3;;7
5311;0.546;24.6.2014 13:30;172:00:00;21;Praha;PSW21007;l3;;8
5519;0.487;26.6.2014 12:00;172:00:00;21;Praha;PSW21015;l3;;8
5520;0.488;27.6.2014 15:00;199:00:00;21;Praha;PSW21015;l3;;9
5521;0.497;28.6.2014 15:00;223:00:00;21;Praha;PSW21015;l3;;10
5522;0.487;29.6.2014 10:00;242:00:00;21;Praha;PSW21015;l3;;11
5523;0.489;30.6.2014 10:00;266:00:00;21;Praha;PSW21015;l3;;12
5524;0.52;1.7.2014 11:00;291:00:00;21;Praha;PSW21015;l3;;13
5525;0.503;2.7.2014 14:00;318:00:00;21;Praha;PSW21015;l3;;14
5526;0.501;3.7.2014 14:00;342:00:00;21;Praha;PSW21015;l3;;15
5568;0.5;24.6.2014 13:30;125:30:00;21;Praha;PSW21017;l3;;5
5570;0.499;26.7.2014 20:00;900:00:00;21;Praha;PSW21017;l3;;7
5571;0.498;27.6.2014 15:00;199:00:00;21;Praha;PSW21017;l3;;8
5572;0.513;28.6.2014 15:00;223:00:00;21;Praha;PSW21017;l3;;9
5573;0.507;29.6.2014 10:00;242:00:00;21;Praha;PSW21017;l3;;10
5574;0.517;30.6.2014 10:00;266:00:00;21;Praha;PSW21017;l3;;11
5575;0.53;1.7.2014 11:00;291:00:00;21;Praha;PSW21017;l3;;12
5646;0.506;25.6.2014 10:30;122:00:00;21;Praha;PSW21020;l3;;5
5647;0.505;26.6.2014 12:00;147:30:00;21;Praha;PSW21020;l3;;6
5648;0.524;27.6.2014 15:00;174:30:00;21;Praha;PSW21020;l3;;7
5649;0.517;28.6.2014 15:00;198:30:00;21;Praha;PSW21020;l3;;8
5651;0.535;30.6.2014 10:00;241:30:00;21;Praha;PSW21020;l3;;10
5807;0.463;4.7.2014 15:00;220:30:00;21;Praha;PSW21026;l3;;10
5808;0.477;5.7.2014 15:00;244:30:00;21;Praha;PSW21026;l3;;11
5809;0.467;6.7.2014 11:00;264:30:00;21;Praha;PSW21026;l3;;12
5908;0.553;4.7.2014 15:00;144:00:00;21;Praha;PSW21030;l3;;7
5909;0.538;5.7.2014 15:00;168:00:00;21;Praha;PSW21030;l3;;8
5910;0.552;6.7.2014 11:00;188:00:00;21;Praha;PSW21030;l3;;9
5912;0.559;8.7.2014 15:00;240:00:00;21;Praha;PSW21030;l3;;11
5961;0.538;5.7.2014 15:00;168:00:00;21;Praha;PSW21032;l3;;8
5962;0.54;6.7.2014 11:00;188:00:00;21;Praha;PSW21032;l3;;9
5963;0.522;7.7.2014 15:00;216:00:00;21;Praha;PSW21032;l3;;10
5964;0.523;8.7.2014 15:00;240:00:00;21;Praha;PSW21032;l3;;11
5965;0.532;9.7.2014 15:00;264:00:00;21;Praha;PSW21032;l3;;12
5966;0.536;10.7.2014 12:00;285:00:00;21;Praha;PSW21032;l3;;13
5985;0.546;3.7.2014 14:00;119:00:00;21;Praha;PSW21033;l3;;6
5986;0.549;4.7.2014 15:00;144:00:00;21;Praha;PSW21033;l3;;7
5987;0.549;5.7.2014 15:00;168:00:00;21;Praha;PSW21033;l3;;8
5990;0.547;8.7.2014 15:00;240:00:00;21;Praha;PSW21033;l3;;11
6012;0.465;4.7.2014 15:00;144:00:00;21;Praha;PSW21034;l3;;7
6013;0.468;5.7.2014 15:00;168:00:00;21;Praha;PSW21034;l3;;8
6014;0.467;6.7.2014 11:00;188:00:00;21;Praha;PSW21034;l3;;9
6015;0.489;7.7.2014 15:00;216:00:00;21;Praha;PSW21034;l3;;10
6016;0.475;8.7.2014 15:00;240:00:00;21;Praha;PSW21034;l3;;11
6017;0.463;9.7.2014 15:00;264:00:00;21;Praha;PSW21034;l3;;12
6061;0.555;6.7.2014 11:00;120:00:00;21;Praha;PSW21036;l3;;4
6062;0.56;7.7.2014 15:00;148:00:00;21;Praha;PSW21036;l3;;5
6063;0.567;8.7.2014 15:00;172:00:00;21;Praha;PSW21036;l3;;6
6065;0.55;10.7.2014 12:00;217:00:00;21;Praha;PSW21036;l3;;8
6089;0.552;6.7.2014 11:00;120:00:00;21;Praha;PSW21037;l3;;6
6090;0.522;7.7.2014 15:00;148:00:00;21;Praha;PSW21037;l3;;7
6091;0.517;8.7.2014 15:00;172:00:00;21;Praha;PSW21037;l3;;8
6092;0.527;9.7.2014 15:00;196:00:00;21;Praha;PSW21037;l3;;9
6093;0.512;10.7.2014 12:00;217:00:00;21;Praha;PSW21037;l3;;10
6139;0.521;4.7.2014 15:00;76:00:00;21;Praha;PSW21039;l3;;4
6140;0.523;5.7.2014 15:00;100:00:00;21;Praha;PSW21039;l3;;5
6141;0.537;6.7.2014 11:00;120:00:00;21;Praha;PSW21039;l3;;6
6142;0.532;7.7.2014 15:00;148:00:00;21;Praha;PSW21039;l3;;7
6144;0.537;9.7.2014 15:00;196:00:00;21;Praha;PSW21039;l3;;9
6167;0.514;8.7.2014 15:00;121:00:00;21;Praha;PSW21040;l3;;6
6168;0.521;9.7.2014 15:00;145:00:00;21;Praha;PSW21040;l3;;7
6169;0.537;10.7.2014 12:00;166:00:00;21;Praha;PSW21040;l3;;8
6170;0.542;12.7.2014 14:00;216:00:00;21;Praha;PSW21040;l3;;9
6172;0.557;14.7.2014 9:45;259:45:00;21;Praha;PSW21040;l3;;11
6193;0.522;8.7.2014 15:00;121:00:00;21;Praha;PSW21041;l3;;6
6194;0.521;9.7.2014 15:00;145:00:00;21;Praha;PSW21041;l3;;7
6195;0.525;10.7.2014 12:00;166:00:00;21;Praha;PSW21041;l3;;8
6196;0.528;12.7.2014 14:00;216:00:00;21;Praha;PSW21041;l3;;9
6220;0.511;9.7.2014 15:00;145:00:00;21;Praha;PSW21042;l3;;7
6221;0.515;10.7.2014 12:00;166:00:00;21;Praha;PSW21042;l3;;8
6222;0.509;12.7.2014 14:00;216:00:00;21;Praha;PSW21042;l3;;9
6223;0.504;13.7.2014 9:30;235:30:00;21;Praha;PSW21042;l3;;10
6224;0.514;14.7.2014 9:45;259:45:00;21;Praha;PSW21042;l3;;11
6225;0.516;15.7.2014 15:00;289:00:00;21;Praha;PSW21042;l3;;12
6299;0.504;12.7.2014 14:00;191:00:00;21;Praha;PSW21045;l3;;8
6300;0.519;13.7.2014 9:30;210:30:00;21;Praha;PSW21045;l3;;9
6301;0.502;14.7.2014 9:45;234:45:00;21;Praha;PSW21045;l3;;10
6302;0.514;15.7.2014 15:00;264:00:00;21;Praha;PSW21045;l3;;11
6303;0.513;17.7.2014 14:00;311:00:00;21;Praha;PSW21045;l3;;12
6325;0.518;12.7.2014 14:00;191:00:00;21;Praha;PSW21046;l3;;8
6326;0.527;13.7.2014 9:30;210:30:00;21;Praha;PSW21046;l3;;9
6327;0.523;14.7.2014 9:45;234:45:00;21;Praha;PSW21046;l3;;10
6328;0.527;15.7.2014 15:00;264:00:00;21;Praha;PSW21046;l3;;11
6329;0.511;17.7.2014 14:00;311:00:00;21;Praha;PSW21046;l3;;12
6351;0.505;12.7.2014 14:00;191:00:00;21;Praha;PSW21047;l3;;8
6352;0.508;13.7.2014 9:30;210:30:00;21;Praha;PSW21047;l3;;9
6353;0.491;14.7.2014 9:45;234:45:00;21;Praha;PSW21047;l3;;10
6427;0.485;9.7.2014 15:00;120:00:00;21;Praha;PSW21050;l3;;6
6428;0.491;10.7.2014 12:00;141:00:00;21;Praha;PSW21050;l3;;7
6429;0.502;12.7.2014 14:00;191:00:00;21;Praha;PSW21050;l3;;8
6430;0.504;13.7.2014 9:30;210:30:00;21;Praha;PSW21050;l3;;9
6431;0.511;14.7.2014 9:45;234:45:00;21;Praha;PSW21050;l3;;10
6455;0.497;12.7.2014 14:00;191:00:00;21;Praha;PSW21051;l3;;8
6456;0.484;13.7.2014 9:30;210:30:00;21;Praha;PSW21051;l3;;9
6457;0.501;14.7.2014 9:45;234:45:00;21;Praha;PSW21051;l3;;10
6458;0.474;15.7.2014 15:00;264:00:00;21;Praha;PSW21051;l3;;11
6459;0.479;17.7.2014 14:00;311:00:00;21;Praha;PSW21051;l3;;12
6481;0.508;12.7.2014 14:00;191:00:00;21;Praha;PSW21052;l3;;8
6482;0.529;13.7.2014 9:30;210:30:00;21;Praha;PSW21052;l3;;9
6504;0.526;8.7.2014 15:00;96:00:00;21;Praha;PSW21053;l3;;5
6505;0.516;9.7.2014 15:00;120:00:00;21;Praha;PSW21053;l3;;6
6506;0.525;10.7.2014 12:00;141:00:00;21;Praha;PSW21053;l3;;7
6532;0.528;10.7.2014 12:00;141:00:00;21;Praha;PSW21054;l3;;7
6533;0.523;12.7.2014 14:00;191:00:00;21;Praha;PSW21054;l3;;8
6534;0.522;13.7.2014 9:30;210:30:00;21;Praha;PSW21054;l3;;9
6535;0.512;14.7.2014 9:45;234:45:00;21;Praha;PSW21054;l3;;10
6536;0.507;15.7.2014 15:00;264:00:00;21;Praha;PSW21054;l3;;11
6537;0.514;17.7.2014 14:00;311:00:00;21;Praha;PSW21054;l3;;12
6557;0.521;9.7.2014 15:00;120:00:00;21;Praha;PSW21055;l3;;6
6558;0.509;10.7.2014 12:00;141:00:00;21;Praha;PSW21055;l3;;7
6559;0.498;12.7.2014 14:00;191:00:00;21;Praha;PSW21055;l3;;8
6561;0.509;14.7.2014 9:45;234:45:00;21;Praha;PSW21055;l3;;10
6584;0.491;10.7.2014 12:00;141:00:00;21;Praha;PSW21056;l3;;7
6585;0.485;12.7.2014 14:00;191:00:00;21;Praha;PSW21056;l3;;8
6586;0.495;13.7.2014 9:30;210:30:00;21;Praha;PSW21056;l3;;9
6587;0.501;14.7.2014 9:45;234:45:00;21;Praha;PSW21056;l3;;10
6588;0.507;15.7.2014 15:00;264:00:00;21;Praha;PSW21056;l3;;11
6633;0.516;8.7.2014 15:00;72:00:00;21;Praha;PSW21058;l3;;4
6634;0.516;9.7.2014 15:00;96:00:00;21;Praha;PSW21058;l3;;5
6635;0.511;10.7.2014 12:00;117:00:00;21;Praha;PSW21058;l3;;6
6636;0.52;12.7.2014 14:00;167:00:00;21;Praha;PSW21058;l3;;7
6637;0.517;13.7.2014 9:30;186:30:00;21;Praha;PSW21058;l3;;8
6690;0.502;15.7.2014 15:00;220:00:00;21;Praha;PSW21060;l3;;9
6713;0.486;12.7.2014 14:00;147:00:00;21;Praha;PSW21061;l3;;6
6714;0.509;13.7.2014 9:30;166:30:00;21;Praha;PSW21061;l3;;7
6715;0.499;14.7.2014 9:45;190:45:00;21;Praha;PSW21061;l3;;8
6716;0.489;15.7.2014 15:00;220:00:00;21;Praha;PSW21061;l3;;9
6817;0.47;13.7.2014 9:30;166:30:00;21;Praha;PSW21065;l3;;6
6818;0.48;14.7.2014 9:45;190:45:00;21;Praha;PSW21065;l3;;7
6820;0.482;17.7.2014 14:00;267:00:00;21;Praha;PSW21065;l3;;9
6842;0.5;12.7.2014 14:00;119:00:00;21;Praha;PSW21066;l3;;5
6843;0.495;13.7.2014 9:30;138:30:00;21;Praha;PSW21066;l3;;6
6844;0.503;14.7.2014 9:45;162:45:00;21;Praha;PSW21066;l3;;7
6845;0.487;15.7.2014 15:00;192:00:00;21;Praha;PSW21066;l3;;8
6846;0.497;17.7.2014 14:00;239:00:00;21;Praha;PSW21066;l3;;9
6868;0.525;12.7.2014 14:00;119:00:00;21;Praha;PSW21067;l3;;5
6869;0.511;13.7.2014 9:30;138:30:00;21;Praha;PSW21067;l3;;6
6871;0.519;15.7.2014 15:00;192:00:00;21;Praha;PSW21067;l3;;8
6872;0.542;17.7.2014 14:00;239:00:00;21;Praha;PSW21067;l3;;9
7001;0.491;22.7.2014 9:00;306:00:00;21;Praha;PSW21072;l3;;8
7002;0.483;24.7.2014 15:00;360:00:00;21;Praha;PSW21072;l3;;9
7003;0.496;25.7.2014 11:00;380:00:00;21;Praha;PSW21072;l3;;10
7049;0.516;13.6.2014 9:00;71:00:00;25;Praha;PSW2504002;l3;;4
7050;0.508;14.6.2014 8:00;94:00:00;25;Praha;PSW2504002;l3;;5
7051;0.528;15.6.2014 10:00;120:00:00;25;Praha;PSW2504002;l3;;6
7052;0.513;16.6.2014 9:00;143:00:00;25;Praha;PSW2504002;l3;;7
