kod;delka;datum;cas;teplota;oblast;jedinec;instar;poznamka;fotka
3693;0.333;6.7.2014 11:00;20:00:00;15;Praha;PSW15006;l1;;2
3694;0.334;7.7.2014 15:00;48:00:00;15;Praha;PSW15006;l1;;3
3695;0.336;8.7.2014 15:00;72:00:00;15;Praha;PSW15006;l1;;4
3696;0.33;9.7.2014 15:00;96:00:00;15;Praha;PSW15006;l1;;5
3697;0.325;10.7.2014 12:00;117:00:00;15;Praha;PSW15006;l1;;6
3718;0.321;5.7.2014 15:00;0:00:00;15;Praha;PSW15007;l1;;1
3744;0.332;6.7.2014 11:00;0:00:00;15;Praha;PSW15008;l1;;1
3745;0.32;7.7.2014 15:00;28:00:00;15;Praha;PSW15008;l1;;2
3746;0.313;8.7.2014 15:00;52:00:00;15;Praha;PSW15008;l1;;3
3747;0.331;9.7.2014 15:00;76:00:00;15;Praha;PSW15008;l1;;4
3748;0.32;10.7.2014 12:00;97:00:00;15;Praha;PSW15008;l1;;5
3770;0.317;6.7.2014 11:00;0:00:00;15;Praha;PSW15009;l1;;1
3771;0.299;7.7.2014 15:00;28:00:00;15;Praha;PSW15009;l1;;2
3772;0.298;8.7.2014 15:00;52:00:00;15;Praha;PSW15009;l1;;3
3773;0.325;9.7.2014 15:00;76:00:00;15;Praha;PSW15009;l1;;4
3774;0.317;10.7.2014 12:00;97:00:00;15;Praha;PSW15009;l1;;5
3775;0.318;12.7.2014 14:00;147:00:00;15;Praha;PSW15009;l1;;6
3776;0.321;13.7.2014 9:30;166:30:00;15;Praha;PSW15009;l1;;7
3796;0.328;7.7.2014 15:00;0:00:00;15;Praha;PSW15010;l1;;1
3797;0.334;8.7.2014 15:00;24:00:00;15;Praha;PSW15010;l1;;2
3798;0.323;9.7.2014 15:00;48:00:00;15;Praha;PSW15010;l1;;3
3799;0.321;10.7.2014 12:00;69:00:00;15;Praha;PSW15010;l1;;4
3822;0.332;8.7.2014 15:00;0:00:00;15;Praha;PSW15011;l1;;1
3848;0.326;9.7.2014 15:00;0:00:00;15;Praha;PSW15012;l1;;1
3849;0.311;10.7.2014 12:00;21:00:00;15;Praha;PSW15012;l1;;2
3850;0.322;12.7.2014 14:00;71:00:00;15;Praha;PSW15012;l1;;3
3852;0.316;14.7.2014 9:45;114:45:00;15;Praha;PSW15012;l1;;5
3874;0.327;9.7.2014 15:00;0:00:00;15;Praha;PSW15013;l1;;1
3900;0.326;9.7.2014 15:00;0:00:00;15;Praha;PSW15014;l1;;1
3901;0.326;12.7.2014 14:00;71:00:00;15;Praha;PSW15014;l1;;2
3926;0.329;9.7.2014 15:00;0:00:00;15;Praha;PSW15015;l1;;1
3927;0.335;10.7.2014 12:00;21:00:00;15;Praha;PSW15015;l1;;2
3928;0.336;12.7.2014 14:00;71:00:00;15;Praha;PSW15015;l1;;3
3929;0.336;13.7.2014 9:30;90:30:00;15;Praha;PSW15015;l1;;4
3952;0.339;9.7.2014 15:00;0:00:00;15;Praha;PSW15016;l1;;1
3953;0.339;12.7.2014 14:00;71:00:00;15;Praha;PSW15016;l1;;2
3954;0.333;13.7.2014 9:30;90:30:00;15;Praha;PSW15016;l1;;3
3955;0.347;14.7.2014 9:45;114:45:00;15;Praha;PSW15016;l1;;4
3956;0.34;15.7.2014 15:00;144:00:00;15;Praha;PSW15016;l1;;5
3978;0.311;10.6.2014 10:00;0:00:00;18;Praha;PSW18001;l1;;1
4004;0.314;13.6.2014 9:00;0:00:00;18;Praha;PSW18002;l1;;1
4005;0.338;14.6.2014 8:00;23:00:00;18;Praha;PSW18002;l1;;2
4030;0.345;17.6.2014 9:30;0:00:00;18;Praha;PSW18003;l1;;1
4031;0.335;18.6.2014 8:30;23:00:00;18;Praha;PSW18003;l1;;2
4032;0.325;19.6.2014 8:00;46:30:00;18;Praha;PSW18003;l1;;3
4033;0.304;20.6.2014 8:30;71:00:00;18;Praha;PSW18003;l1;;4
4056;0.329;17.6.2014 9:30;0:00:00;18;Praha;PSW18004;l1;;1
4057;0.33;18.6.2014 8:30;23:00:00;18;Praha;PSW18004;l1;;2
4083;0.35;18.6.2014 8:30;23:00:00;18;Praha;PSW18005;l1;;2
4084;0.315;19.6.2014 8:00;46:30:00;18;Praha;PSW18005;l1;;3
4085;0.348;20.6.2014 8:30;71:00:00;18;Praha;PSW18005;l1;;4
4108;0.326;19.6.2014 8:00;0:00:00;18;Praha;PSW18006;l1;;1
4109;0.292;20.6.2014 8:30;24:30:00;18;Praha;PSW18006;l1;;2
4111;0.344;22.6.2014 8:30;72:30:00;18;Praha;PSW18006;l1;;4
4112;0.339;25.6.2014 10:30;146:30:00;18;Praha;PSW18006;l1;;5
4134;0.327;19.6.2014 8:00;0:00:00;18;Praha;PSW18007;l1;;1
4135;0.32;20.6.2014 8:30;24:30:00;18;Praha;PSW18007;l1;;2
4136;0.318;21.6.2014 7:45;47:45:00;18;Praha;PSW18007;l1;;3
4212;0.313;19.6.2014 8:00;0:00:00;18;Praha;PSW18010;l1;;1
4240;0.374;23.6.2014 10:00;50:15:00;18;Praha;PSW18011;l1;;3
4264;0.343;22.6.2014 8:30;0:00:00;18;Praha;PSW18012;l1;;1
4265;0.348;23.6.2014 10:00;25:30:00;18;Praha;PSW18012;l1;;2
4291;0.33;23.6.2014 10:00;25:30:00;18;Praha;PSW18013;l1;;2
4317;0.342;23.6.2014 10:00;25:30:00;18;Praha;PSW18014;l1;;2
4368;0.371;25.6.2014 10:30;0:00:00;18;Praha;PSW18016;l1;;1
4394;0.329;28.6.2014 15:00;0:00:00;18;Praha;PSW18017;l1;;1
4395;0.335;29.6.2014 10:00;19:00:00;18;Praha;PSW18017;l1;;2
4396;0.335;30.6.2014 10:00;43:00:00;18;Praha;PSW18017;l1;;3
4397;0.347;1.7.2014 11:00;68:00:00;18;Praha;PSW18017;l1;;4
4446;0.363;28.6.2014 15:00;0:00:00;18;Praha;PSW18019;l1;;1
4447;0.358;29.6.2014 10:00;19:00:00;18;Praha;PSW18019;l1;;2
4449;0.323;1.7.2014 11:00;68:00:00;18;Praha;PSW18019;l1;;4
4472;0.336;28.6.2014 15:00;0:00:00;18;Praha;PSW18020;l1;;1
4473;0.348;29.6.2014 10:00;19:00:00;18;Praha;PSW18020;l1;;2
4474;0.355;30.6.2014 10:00;43:00:00;18;Praha;PSW18020;l1;;3
4498;0.337;28.6.2014 15:00;0:00:00;18;Praha;PSW18021;l1;;1
4524;0.358;28.6.2014 15:00;0:00:00;18;Praha;PSW18022;l1;;1
4525;0.361;29.6.2014 10:00;19:00:00;18;Praha;PSW18022;l1;;2
4526;0.356;30.6.2014 10:00;43:00:00;18;Praha;PSW18022;l1;;3
4552;0.364;1.7.2014 11:00;49:00:00;18;Praha;PSW18023;l1;;3
4576;0.32;30.6.2014 10:00;0:00:00;18;Praha;PSW18024;l1;;1
4603;0.34;1.7.2014 11:00;25:00:00;18;Praha;PSW18025;l1;;2
4628;0.357;30.6.2014 10:00;0:00:00;18;Praha;PSW18026;l1;;1
4654;0.332;30.6.2014 10:00;0:00:00;18;Praha;PSW18027;l1;;1
4655;0.338;1.7.2014 11:00;25:00:00;18;Praha;PSW18027;l1;;2
4680;0.358;30.6.2014 10:00;0:00:00;18;Praha;PSW18028;l1;;1
4681;0.332;1.7.2014 11:00;25:00:00;18;Praha;PSW18028;l1;;2
4682;0.35;2.7.2014 14:00;52:00:00;18;Praha;PSW18028;l1;;3
4706;0.347;30.6.2014 10:00;0:00:00;18;Praha;PSW18029;l1;;1
4707;0.332;1.7.2014 11:00;25:00:00;18;Praha;PSW18029;l1;;2
4733;0.325;2.7.2014 14:00;27:00:00;18;Praha;PSW18030;l1;;2
4734;0.328;3.7.2014 14:00;51:00:00;18;Praha;PSW18030;l1;;3
4735;0.332;4.7.2014 15:00;76:00:00;18;Praha;PSW18030;l1;;4
4758;0.314;16.6.2014 9:00;0:00:00;18;Praha;PSW1803001;l1;;1
4862;0.325;16.6.2014 9:00;0:00:00;18;Praha;PSW1803005;l1;;1
4914;0.332;4.7.2014 15:00;0:00:00;18;Praha;PSW18031;l1;;1
4915;0.331;5.7.2014 15:00;24:00:00;18;Praha;PSW18031;l1;;2
4916;0.32;6.7.2014 11:00;44:00:00;18;Praha;PSW18031;l1;;3
4917;0.32;7.7.2014 15:00;72:00:00;18;Praha;PSW18031;l1;;4
4940;0.318;6.7.2014 11:00;0:00:00;18;Praha;PSW18032;l1;;1
4966;0.341;6.7.2014 11:00;0:00:00;18;Praha;PSW18033;l1;;1
4967;0.34;7.7.2014 15:00;28:00:00;18;Praha;PSW18033;l1;;2
4968;0.348;8.7.2014 15:00;52:00:00;18;Praha;PSW18033;l1;;3
4969;0.335;9.7.2014 15:00;76:00:00;18;Praha;PSW18033;l1;;4
4992;0.335;6.7.2014 11:00;0:00:00;18;Praha;PSW18034;l1;;1
4993;0.334;7.7.2014 15:00;28:00:00;18;Praha;PSW18034;l1;;2
4994;0.312;8.7.2014 15:00;52:00:00;18;Praha;PSW18034;l1;;3
5018;0.337;7.7.2014 15:00;0:00:00;18;Praha;PSW18035;l1;;1
5044;0.322;7.7.2014 15:00;0:00:00;18;Praha;PSW18036;l1;;1
5045;0.303;8.7.2014 15:00;24:00:00;18;Praha;PSW18036;l1;;2
5070;0.336;7.7.2014 15:00;0:00:00;18;Praha;PSW18037;l1;;1
5071;0.331;8.7.2014 15:00;24:00:00;18;Praha;PSW18037;l1;;2
5072;0.328;9.7.2014 15:00;48:00:00;18;Praha;PSW18037;l1;;3
5073;0.334;10.7.2014 12:00;69:00:00;18;Praha;PSW18037;l1;;4
5096;0.319;7.7.2014 15:00;0:00:00;18;Praha;PSW18038;l1;;1
5122;0.324;8.7.2014 15:00;0:00:00;18;Praha;PSW18039;l1;;1
5123;0.329;9.7.2014 15:00;24:00:00;18;Praha;PSW18039;l1;;2
5124;0.318;10.7.2014 12:00;45:00:00;18;Praha;PSW18039;l1;;3
5125;0.332;12.7.2014 14:00;95:00:00;18;Praha;PSW18039;l1;;4
5148;0.359;15.6.2014 10:00;0:00:00;21;Praha;PSW21001;l1;;1
5174;0.336;15.6.2014 10:00;0:00:00;21;Praha;PSW21002;l1;;1
5200;0.318;15.6.2014 10:00;0:00:00;21;Praha;PSW21003;l1;;1
5226;0.34;15.6.2014 10:00;0:00:00;21;Praha;PSW21004;l1;;1
5252;0.327;15.6.2014 10:00;0:00:00;21;Praha;PSW21005;l1;;1
5278;0.352;15.6.2014 10:00;0:00:00;21;Praha;PSW21006;l1;;1
5330;0.343;17.6.2014 9:30;0:00:00;21;Praha;PSW21008;l1;;1
5331;0.316;18.6.2014 8:30;23:00:00;21;Praha;PSW21008;l1;;2
5356;0.324;17.6.2014 9:30;0:00:00;21;Praha;PSW21009;l1;;1
5358;0.32;19.6.2014 8:00;46:30:00;21;Praha;PSW21009;l1;;3
5382;0.345;18.6.2014 8:30;0:00:00;21;Praha;PSW21010;l1;;1
5383;0.345;19.6.2014 8:00;23:30:00;21;Praha;PSW21010;l1;;2
5408;0.323;18.6.2014 8:30;0:00:00;21;Praha;PSW21011;l1;;1
5409;0.331;19.6.2014 8:00;23:30:00;21;Praha;PSW21011;l1;;2
5434;0.324;18.6.2014 8:30;0:00:00;21;Praha;PSW21012;l1;;1
5513;0.346;20.6.2014 8:30;24:30:00;21;Praha;PSW21015;l1;;2
5514;0.332;21.6.2014 7:45;47:45:00;21;Praha;PSW21015;l1;;3
5515;0.351;22.6.2014 8:30;72:30:00;21;Praha;PSW21015;l1;;4
5539;0.341;20.6.2014 8:30;24:30:00;21;Praha;PSW21016;l1;;2
5540;0.365;21.6.2014 7:45;47:45:00;21;Praha;PSW21016;l1;;3
5541;0.37;22.6.2014 8:30;72:30:00;21;Praha;PSW21016;l1;;4
5564;0.309;19.6.2014 8:00;0:00:00;21;Praha;PSW21017;l1;;1
5590;0.334;19.6.2014 8:00;0:00:00;21;Praha;PSW21018;l1;;1
5591;0.339;20.6.2014 8:30;24:30:00;21;Praha;PSW21018;l1;;2
5592;0.319;21.6.2014 7:45;47:45:00;21;Praha;PSW21018;l1;;3
5593;0.326;22.6.2014 8:30;72:30:00;21;Praha;PSW21018;l1;;4
5616;0.353;19.6.2014 8:00;0:00:00;21;Praha;PSW21019;l1;;1
5643;0.336;21.6.2014 7:45;23:15:00;21;Praha;PSW21020;l1;;2
5668;0.342;20.6.2014 8:30;0:00:00;21;Praha;PSW21021;l1;;1
5694;0.347;20.6.2014 8:30;0:00:00;21;Praha;PSW21022;l1;;1
5720;0.353;20.6.2014 8:30;0:00:00;21;Praha;PSW21023;l1;;1
5721;0.335;21.6.2014 7:45;23:15:00;21;Praha;PSW21023;l1;;2
5746;0.326;21.6.2014 7:45;0:00:00;21;Praha;PSW21024;l1;;1
5748;0.334;23.6.2014 10:00;50:15:00;21;Praha;PSW21024;l1;;3
5773;0.325;24.6.2014 13:30;27:30:00;21;Praha;PSW21025;l1;;2
5798;0.315;25.6.2014 10:30;0:00:00;21;Praha;PSW21026;l1;;1
5799;0.308;26.6.2014 12:00;25:30:00;21;Praha;PSW21026;l1;;2
5800;0.293;27.6.2014 15:00;52:30:00;21;Praha;PSW21026;l1;;3
5824;0.312;26.6.2014 12:00;0:00:00;21;Praha;PSW21027;l1;;1
5825;0.32;27.6.2014 15:00;27:00:00;21;Praha;PSW21027;l1;;2
5826;0.307;27.6.2014 15:00;27:00:00;21;Praha;PSW21027;l1;;3
5850;0.317;26.6.2014 12:00;0:00:00;21;Praha;PSW21028;l1;;1
5876;0.315;27.6.2014 15:00;0:00:00;21;Praha;PSW21029;l1;;1
5902;0.353;28.6.2014 15:00;0:00:00;21;Praha;PSW21030;l1;;1
5903;0.343;29.6.2014 10:00;19:00:00;21;Praha;PSW21030;l1;;2
5928;0.339;28.6.2014 15:00;0:00:00;21;Praha;PSW21031;l1;;1
5929;0.361;29.6.2014 10:00;19:00:00;21;Praha;PSW21031;l1;;2
5931;0.33;1.7.2014 11:00;68:00:00;21;Praha;PSW21031;l1;;4
5954;0.324;28.6.2014 15:00;0:00:00;21;Praha;PSW21032;l1;;1
5980;0.351;28.6.2014 15:00;0:00:00;21;Praha;PSW21033;l1;;1
5981;0.324;29.6.2014 10:00;19:00:00;21;Praha;PSW21033;l1;;2
6006;0.285;28.6.2014 15:00;0:00:00;21;Praha;PSW21034;l1;;1
6007;0.288;29.6.2014 10:00;19:00:00;21;Praha;PSW21034;l1;;2
6008;0.296;30.6.2014 10:00;43:00:00;21;Praha;PSW21034;l1;;3
6032;0.333;28.6.2014 15:00;0:00:00;21;Praha;PSW21035;l1;;1
6033;0.313;29.6.2014 10:00;19:00:00;21;Praha;PSW21035;l1;;2
6058;0.343;1.7.2014 11:00;0:00:00;21;Praha;PSW21036;l1;;1
6084;0.332;1.7.2014 11:00;0:00:00;21;Praha;PSW21037;l1;;1
6085;0.339;2.7.2014 14:00;27:00:00;21;Praha;PSW21037;l1;;2
6110;0.344;1.7.2014 11:00;0:00:00;21;Praha;PSW21038;l1;;1
6162;0.357;3.7.2014 14:00;0:00:00;21;Praha;PSW21040;l1;;1
6163;0.349;4.7.2014 15:00;25:00:00;21;Praha;PSW21040;l1;;2
6188;0.336;3.7.2014 14:00;0:00:00;21;Praha;PSW21041;l1;;1
6189;0.331;4.7.2014 15:00;25:00:00;21;Praha;PSW21041;l1;;2
6214;0.327;3.7.2014 14:00;0:00:00;21;Praha;PSW21042;l1;;1
6215;0.357;4.7.2014 15:00;25:00:00;21;Praha;PSW21042;l1;;2
6240;0.313;3.7.2014 14:00;0:00:00;21;Praha;PSW21043;l1;;1
6266;0.34;3.7.2014 14:00;0:00:00;21;Praha;PSW21044;l1;;1
6292;0.295;4.7.2014 15:00;0:00:00;21;Praha;PSW21045;l1;;1
6294;0.329;6.7.2014 11:00;44:00:00;21;Praha;PSW21045;l1;;3
6295;0.325;7.7.2014 15:00;72:00:00;21;Praha;PSW21045;l1;;4
6296;0.339;8.7.2014 15:00;96:00:00;21;Praha;PSW21045;l1;;5
6318;0.328;4.7.2014 15:00;0:00:00;21;Praha;PSW21046;l1;;1
6319;0.338;5.7.2014 15:00;24:00:00;21;Praha;PSW21046;l1;;2
6320;0.339;6.7.2014 11:00;44:00:00;21;Praha;PSW21046;l1;;3
6321;0.356;7.7.2014 15:00;72:00:00;21;Praha;PSW21046;l1;;4
6344;0.319;4.7.2014 15:00;0:00:00;21;Praha;PSW21047;l1;;1
6345;0.311;5.7.2014 15:00;24:00:00;21;Praha;PSW21047;l1;;2
6346;0.294;6.7.2014 11:00;44:00:00;21;Praha;PSW21047;l1;;3
6347;0.308;7.7.2014 15:00;72:00:00;21;Praha;PSW21047;l1;;4
6370;0.315;4.7.2014 15:00;0:00:00;21;Praha;PSW21048;l1;;1
6371;0.308;5.7.2014 15:00;24:00:00;21;Praha;PSW21048;l1;;2
6372;0.324;6.7.2014 11:00;44:00:00;21;Praha;PSW21048;l1;;3
6373;0.311;7.7.2014 15:00;72:00:00;21;Praha;PSW21048;l1;;4
6396;0.309;4.7.2014 15:00;0:00:00;21;Praha;PSW21049;l1;;1
6397;0.338;5.7.2014 15:00;24:00:00;21;Praha;PSW21049;l1;;2
6398;0.333;6.7.2014 11:00;44:00:00;21;Praha;PSW21049;l1;;3
6399;0.327;7.7.2014 15:00;72:00:00;21;Praha;PSW21049;l1;;4
6422;0.331;4.7.2014 15:00;0:00:00;21;Praha;PSW21050;l1;;1
6423;0.33;5.7.2014 15:00;24:00:00;21;Praha;PSW21050;l1;;2
6424;0.342;6.7.2014 11:00;44:00:00;21;Praha;PSW21050;l1;;3
6448;0.332;4.7.2014 15:00;0:00:00;21;Praha;PSW21051;l1;;1
6449;0.317;5.7.2014 15:00;24:00:00;21;Praha;PSW21051;l1;;2
6474;0.312;4.7.2014 15:00;0:00:00;21;Praha;PSW21052;l1;;1
6475;0.317;5.7.2014 15:00;24:00:00;21;Praha;PSW21052;l1;;2
6500;0.337;4.7.2014 15:00;0:00:00;21;Praha;PSW21053;l1;;1
6526;0.332;4.7.2014 15:00;0:00:00;21;Praha;PSW21054;l1;;1
6527;0.337;5.7.2014 15:00;24:00:00;21;Praha;PSW21054;l1;;2
6552;0.328;4.7.2014 15:00;0:00:00;21;Praha;PSW21055;l1;;1
6553;0.298;5.7.2014 15:00;24:00:00;21;Praha;PSW21055;l1;;2
6578;0.327;4.7.2014 15:00;0:00:00;21;Praha;PSW21056;l1;;1
6579;0.339;5.7.2014 15:00;24:00:00;21;Praha;PSW21056;l1;;2
6580;0.333;6.7.2014 11:00;44:00:00;21;Praha;PSW21056;l1;;3
6604;0.327;5.7.2014 15:00;0:00:00;21;Praha;PSW21057;l1;;1
6605;0.331;6.7.2014 11:00;20:00:00;21;Praha;PSW21057;l1;;2
6606;0.326;7.7.2014 15:00;48:00:00;21;Praha;PSW21057;l1;;3
6607;0.3;8.7.2014 15:00;72:00:00;21;Praha;PSW21057;l1;;4
6630;0.317;5.7.2014 15:00;0:00:00;21;Praha;PSW21058;l1;;1
6656;0.313;6.7.2014 11:00;0:00:00;21;Praha;PSW21059;l1;;1
6657;0.307;7.7.2014 15:00;28:00:00;21;Praha;PSW21059;l1;;2
6658;0.301;8.7.2014 15:00;52:00:00;21;Praha;PSW21059;l1;;3
6659;0.305;9.7.2014 15:00;76:00:00;21;Praha;PSW21059;l1;;4
6682;0.325;6.7.2014 11:00;0:00:00;21;Praha;PSW21060;l1;;1
6683;0.331;7.7.2014 15:00;28:00:00;21;Praha;PSW21060;l1;;2
6685;0.312;9.7.2014 15:00;76:00:00;21;Praha;PSW21060;l1;;4
6686;0.336;10.7.2014 12:00;97:00:00;21;Praha;PSW21060;l1;;5
6687;0.323;12.7.2014 14:00;147:00:00;21;Praha;PSW21060;l1;;6
6708;0.322;6.7.2014 11:00;0:00:00;21;Praha;PSW21061;l1;;1
6710;0.333;8.7.2014 15:00;52:00:00;21;Praha;PSW21061;l1;;3
6734;0.292;6.7.2014 11:00;0:00:00;21;Praha;PSW21062;l1;;1
6735;0.311;7.7.2014 15:00;28:00:00;21;Praha;PSW21062;l1;;2
6736;0.314;8.7.2014 15:00;52:00:00;21;Praha;PSW21062;l1;;3
6760;0.319;6.7.2014 11:00;0:00:00;21;Praha;PSW21063;l1;;1
6761;0.313;7.7.2014 15:00;28:00:00;21;Praha;PSW21063;l1;;2
6762;0.31;8.7.2014 15:00;52:00:00;21;Praha;PSW21063;l1;;3
6786;0.32;6.7.2014 11:00;0:00:00;21;Praha;PSW21064;l1;;1
6787;0.331;7.7.2014 15:00;28:00:00;21;Praha;PSW21064;l1;;2
6788;0.318;8.7.2014 15:00;52:00:00;21;Praha;PSW21064;l1;;3
6789;0.315;9.7.2014 15:00;76:00:00;21;Praha;PSW21064;l1;;4
6790;0.317;10.7.2014 12:00;97:00:00;21;Praha;PSW21064;l1;;5
6812;0.314;6.7.2014 11:00;0:00:00;21;Praha;PSW21065;l1;;1
6813;0.313;7.7.2014 15:00;28:00:00;21;Praha;PSW21065;l1;;2
6814;0.317;8.7.2014 15:00;52:00:00;21;Praha;PSW21065;l1;;3
6838;0.321;7.7.2014 15:00;0:00:00;21;Praha;PSW21066;l1;;1
6839;0.312;8.7.2014 15:00;24:00:00;21;Praha;PSW21066;l1;;2
6864;0.335;7.7.2014 15:00;0:00:00;21;Praha;PSW21067;l1;;1
6865;0.333;8.7.2014 15:00;24:00:00;21;Praha;PSW21067;l1;;2
6890;0.332;7.7.2014 15:00;0:00:00;21;Praha;PSW21068;l1;;1
6891;0.336;8.7.2014 15:00;24:00:00;21;Praha;PSW21068;l1;;2
6916;0.343;7.7.2014 15:00;0:00:00;21;Praha;PSW21069;l1;;1
6917;0.307;8.7.2014 15:00;24:00:00;21;Praha;PSW21069;l1;;2
6942;0.334;7.7.2014 15:00;0:00:00;21;Praha;PSW21070;l1;;1
6943;0.315;8.7.2014 15:00;24:00:00;21;Praha;PSW21070;l1;;2
6968;0.302;9.7.2014 15:00;0:00:00;21;Praha;PSW21071;l1;;1
6969;0.306;10.7.2014 12:00;21:00:00;21;Praha;PSW21071;l1;;2
6970;0.307;12.7.2014 14:00;71:00:00;21;Praha;PSW21071;l1;;3
6994;0.314;9.7.2014 15:00;0:00:00;21;Praha;PSW21072;l1;;1
6995;0.313;10.7.2014 12:00;21:00:00;21;Praha;PSW21072;l1;;2
6996;0.313;12.7.2014 14:00;71:00:00;21;Praha;PSW21072;l1;;3
7020;0.339;8.6.2014 10:00;0:00:00;25;Praha;PSW2504001;l1;;1
7021;0.338;9.6.2014 10:00;24:00:00;25;Praha;PSW2504001;l1;;2
7046;0.274;10.6.2014 10:00;0:00:00;25;Praha;PSW2504002;l1;;1
110;0.387;14.7.2014 9:45;190:45:00;15;Bestvina;BSW15005;l2;;7
111;0.393;15.7.2014 15:00;220:00:00;15;Bestvina;BSW15005;l2;;8
136;0.423;13.7.2014 9:30;166:30:00;15;Bestvina;BSW15006;l2;;7
137;0.409;14.7.2014 9:45;190:45:00;15;Bestvina;BSW15006;l2;;8
138;0.417;15.7.2014 15:00;220:00:00;15;Bestvina;BSW15006;l2;;9
139;0.421;17.7.2014 14:00;267:00:00;15;Bestvina;BSW15006;l2;;10
161;0.418;14.7.2014 9:45;190:45:00;15;Bestvina;BSW15007;l2;;6
162;0.446;15.7.2014 15:00;220:00:00;15;Bestvina;BSW15007;l2;;7
163;0.449;17.7.2014 14:00;267:00:00;15;Bestvina;BSW15007;l2;;8
216;0.389;24.7.2014 15:00;360:00:00;15;Bestvina;BSW15009;l2;;9
217;0.39;25.7.2014 11:00;380:00:00;15;Bestvina;BSW15009;l2;;10
218;0.387;26.7.2014 20:00;413:00:00;15;Bestvina;BSW15009;l2;;11
219;0.387;27.7.2014 20:00;437:00:00;15;Bestvina;BSW15009;l2;;12
220;0.369;28.7.2014 19:00;460:00:00;15;Bestvina;BSW15009;l2;;13
262;0.41;19.6.2014 8:00;46:30:00;18;Bestvina;BSW18001;l2;;3
263;0.413;20.6.2014 8:30;71:00:00;18;Bestvina;BSW18001;l2;;4
265;0.414;22.6.2014 8:30;119:00:00;18;Bestvina;BSW18001;l2;;6
288;0.409;19.6.2014 8:00;46:30:00;18;Bestvina;BSW18002;l2;;3
289;0.402;20.6.2014 8:30;71:00:00;18;Bestvina;BSW18002;l2;;4
290;0.406;21.6.2014 7:45;94:15:00;18;Bestvina;BSW18002;l2;;5
291;0.438;22.6.2014 8:30;119:00:00;18;Bestvina;BSW18002;l2;;6
314;0.401;25.6.2014 10:30;98:45:00;18;Bestvina;BSW18003;l2;;3
315;0.413;26.6.2014 12:00;124:15:00;18;Bestvina;BSW18003;l2;;4
316;0.413;27.6.2014 15:00;151:15:00;18;Bestvina;BSW18003;l2;;5
341;0.42;25.6.2014 10:30;98:45:00;18;Bestvina;BSW18004;l2;;4
342;0.427;26.6.2014 12:00;124:15:00;18;Bestvina;BSW18004;l2;;5
343;0.447;27.6.2014 15:00;151:15:00;18;Bestvina;BSW18004;l2;;6
366;0.439;25.6.2014 10:30;74:00:00;18;Bestvina;BSW18005;l2;;3
367;0.431;26.6.2014 12:00;99:30:00;18;Bestvina;BSW18005;l2;;4
368;0.439;28.6.2014 15:00;150:30:00;18;Bestvina;BSW18005;l2;;5
369;0.454;29.6.2014 10:00;169:30:00;18;Bestvina;BSW18005;l2;;6
371;0.467;1.7.2014 11:00;218:30:00;18;Bestvina;BSW18005;l2;;8
421;0.446;2.7.2014 14:00;119:00:00;18;Bestvina;BSW18007;l2;;6
422;0.453;3.7.2014 14:00;143:00:00;18;Bestvina;BSW18007;l2;;7
423;0.463;4.7.2014 15:00;168:00:00;18;Bestvina;BSW18007;l2;;8
424;0.479;5.7.2014 15:00;192:00:00;18;Bestvina;BSW18007;l2;;9
472;0.406;1.7.2014 11:00;92:00:00;18;Bestvina;BSW18009;l2;;5
473;0.406;2.7.2014 14:00;119:00:00;18;Bestvina;BSW18009;l2;;6
496;0.405;29.6.2014 10:00;43:00:00;18;Bestvina;BSW18010;l2;;3
497;0.398;30.6.2014 10:00;67:00:00;18;Bestvina;BSW18010;l2;;4
498;0.415;1.7.2014 11:00;92:00:00;18;Bestvina;BSW18010;l2;;5
499;0.412;2.7.2014 14:00;119:00:00;18;Bestvina;BSW18010;l2;;6
500;0.428;3.7.2014 14:00;143:00:00;18;Bestvina;BSW18010;l2;;7
549;0.412;1.7.2014 11:00;68:00:00;18;Bestvina;BSW18013;l2;;4
575;0.386;1.7.2014 11:00;68:00:00;18;Bestvina;BSW18014;l2;;4
576;0.372;2.7.2014 14:00;95:00:00;18;Bestvina;BSW18014;l2;;5
577;0.386;3.7.2014 14:00;119:00:00;18;Bestvina;BSW18014;l2;;6
601;0.429;1.7.2014 11:00;68:00:00;18;Bestvina;BSW18015;l2;;4
602;0.424;2.7.2014 14:00;95:00:00;18;Bestvina;BSW18015;l2;;5
603;0.411;3.7.2014 14:00;119:00:00;18;Bestvina;BSW18015;l2;;6
626;0.398;2.7.2014 14:00;95:00:00;18;Bestvina;BSW18016;l2;;3
627;0.406;3.7.2014 14:00;119:00:00;18;Bestvina;BSW18016;l2;;4
628;0.412;4.7.2014 15:00;144:00:00;18;Bestvina;BSW18016;l2;;5
653;0.47;1.7.2014 11:00;68:00:00;18;Bestvina;BSW18017;l2;;4
654;0.443;2.7.2014 14:00;95:00:00;18;Bestvina;BSW18017;l2;;5
703;0.446;1.7.2014 11:00;25:00:00;18;Bestvina;BSW18019;l2;;2
704;0.453;2.7.2014 14:00;52:00:00;18;Bestvina;BSW18019;l2;;3
705;0.423;3.7.2014 14:00;76:00:00;18;Bestvina;BSW18019;l2;;4
730;0.449;2.7.2014 14:00;52:00:00;18;Bestvina;BSW18020;l2;;3
